,Category,Description,Data.Cholesterol,Data.Vitamins.Vitamin A - RAE,Data.Vitamins.Vitamin C,Data.Fiber,Data.Major Minerals.Calcium,Data.Protein,Data.Fat.Monosaturated Fat,Data.Major Minerals.Sodium,Data.Major Minerals.Iron,Data.Sugar Total
6718,Coffee,"Coffee, pre-lightened",0,0,0.0,0.0,4,0.15,0.21,7,0.04,0.17
6719,Coffee,"Coffee, decaffeinated, pre-lightened",0,0,0.0,0.0,4,0.15,0.21,7,0.04,0.17
6720,Coffee,"Coffee, pre-sweetened with sugar",0,0,0.0,0.0,4,0.1,0.0,4,0.04,3.36
6721,Coffee,"Coffee, decaffeinated, pre-sweetened with sugar",0,0,0.0,0.0,4,0.09,0.0,4,0.03,3.36
6722,Coffee,"Coffee, pre-sweetened with low calorie sweetener",0,0,0.0,0.0,4,0.1,0.0,4,0.04,0.45
6723,Coffee,"Coffee, decaffeinated, pre-sweetened with low calorie sweetener",0,0,0.0,0.0,4,0.1,0.0,4,0.03,0.45
6724,Coffee and chicory,"Coffee and chicory, brewed",0,0,0.0,0.0,2,0.12,0.015,2,0.01,0.0
6725,Coffee and chicory,"Coffee and chicory, brewed, decaffeinated",0,0,0.0,0.0,2,0.1,0.0,2,0.05,0.0
6726,Coffee,"Coffee, Cappuccino",4,42,0.1,0.0,65,1.71,0.201,23,0.02,2.46
6727,Coffee,"Coffee, Cappuccino, nonfat",2,32,0.0,0.0,68,1.75,0.009,24,0.02,2.54
6728,Coffee,"Coffee, Cappuccino, with non-dairy milk",0,36,0.0,0.1,77,0.78,0.241,33,0.2,2.14
6729,Coffee,"Coffee, Cappuccino, decaffeinated",4,42,0.1,0.0,65,1.71,0.202,23,0.02,2.48
6730,Coffee,"Coffee, Cappuccino, decaffeinated, nonfat",2,32,0.0,0.0,68,1.75,0.009,24,0.02,2.56
6731,Coffee,"Coffee, Cappuccino, decaffeinated, with non-dairy milk",0,36,0.0,0.1,78,0.78,0.242,33,0.2,2.15
6732,Coffee,"Coffee, bottled/canned",5,0,0.0,0.0,74,1.98,0.293,26,0.04,10.67
6733,Coffee,"Coffee, bottled/canned, light",3,30,0.1,0.0,46,1.27,0.152,15,0.01,5.91
6734,Coffee,"Coffee, instant, not reconstituted",0,0,0.0,0.0,141,12.2,0.041,37,4.41,0.0
6735,Coffee,"Coffee, instant, 50% less caffeine, not reconstituted",0,0,0.0,0.0,141,14.42,0.041,37,4.41,0.0
6736,Coffee,"Coffee, instant, decaffeinated, not reconstituted",0,0,0.0,0.0,140,11.6,0.021,23,3.8,0.0
6737,Coffee,"Coffee, instant, pre-sweetened with sugar, not reconstituted",0,0,0.0,0.0,28,2.36,0.008,8,0.89,80.48
6738,Coffee,"Coffee, mocha, instant, pre-lightened and pre-sweetened with sugar, not reconstituted",0,1,0.6,1.9,271,5.29,8.934,317,0.0,58.2
6739,Coffee,"Coffee, mocha, instant, pre-lightened and pre-sweetened with low calorie sweetener, not reconstituted",0,0,0.0,4.5,65,9.2,0.898,472,3.14,32.84
6740,Coffee,"Coffee, mocha, instant, decaffeinated, pre-lightened and pre-sweetend with low calorie sweetener, not reconstituted",0,0,0.0,4.8,60,9.0,0.954,500,3.06,34.98
6741,Coffee,"Coffee, instant, pre-lightened and pre-sweetened with sugar, not reconstituted",0,0,0.0,0.0,19,2.4,3.294,47,0.68,56.07
6742,Coffee,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with sugar, not reconstituted",0,0,0.0,0.0,0,0.0,0.0,333,0.0,66.67
6743,Coffee,"Coffee, instant, pre-lightened and pre-sweetened with low calorie sweetener, not reconstituted",0,1,0.0,0.5,18,1.96,1.705,0,0.06,59.0
6744,Coffee,"Coffee, instant, decaffeinated, pre-lightened and pre-sweetened with low calorie sweetener, not reconstituted",0,0,0.0,0.0,34,4.22,5.984,81,1.05,17.26
6745,Coffee substitute,Coffee substitute,0,0,0.0,0.4,4,0.1,0.006,5,0.08,0.08
6746,Chicory beverage,Chicory beverage,0,0,0.0,0.0,6,0.22,0.0,4,0.07,0.0
6747,Cereal beverage,Cereal beverage,0,0,0.0,0.3,4,0.08,0.005,5,0.06,0.06
6748,Cereal beverage with beet roots,"Cereal beverage with beet roots, from powdered instant",0,0,0.0,0.3,4,0.08,0.005,5,0.06,0.06
6749,Coffee substitute,"Coffee substitute, dry powder",0,0,0.0,23.3,58,6.01,0.356,83,4.6,4.63
6750,Tea,"Tea, hot, leaf, black",0,0,0.0,0.0,0,0.0,0.001,3,0.02,0.0
6751,Tea,"Tea, hot, leaf, black, decaffeinated",0,0,0.0,0.0,0,0.0,0.001,3,0.02,0.0
6752,Tea,"Tea, hot, leaf, green",0,0,0.0,0.0,0,0.22,0.0,1,0.02,0.0
6753,Tea,"Tea, hot, leaf, green, decaffeinated",0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
6754,Tea,"Tea, hot, leaf, oolong",0,0,0.0,0.0,1,0.0,0.0,3,0.0,0.0
6755,Tea,"Tea, iced, instant, black, unsweetened",0,0,0.0,0.0,3,0.02,0.0,4,0.0,0.01
6756,Tea,"Tea, iced, instant, black, pre-sweetened with sugar",0,0,0.0,0.1,3,0.01,0.002,4,0.02,7.07
6757,Tea,"Tea, iced, instant, black, decaffeinated, pre-sweetened with sugar",0,0,0.0,0.0,3,0.06,0.0,4,0.01,7.76
6758,Tea,"Tea, iced, instant, black, pre-sweetened with low calorie sweetener",0,0,0.0,0.0,3,0.02,0.0,6,0.05,0.01
6759,Tea,"Tea, iced, instant, black, decaffeinated, pre-sweetened with low calorie sweetener",0,0,0.0,0.0,3,0.03,0.0,7,0.07,0.02
6760,Tea,"Tea, iced, instant, black, decaffeinated, unsweetened",0,0,0.0,0.0,3,0.06,0.0,4,0.01,0.02
6761,Tea,"Tea, iced, instant, green, unsweetened",0,0,0.0,0.0,1,0.0,0.0,7,0.0,0.0
6762,Tea,"Tea, iced, instant, green, pre-sweetened with sugar",0,0,0.0,0.0,1,0.0,0.0,21,0.0,5.32
6763,Tea,"Tea, iced, instant, green, pre-sweetened with low calorie sweetener",0,0,9.5,0.0,1,0.0,0.0,6,0.0,0.93
6764,Tea,"Tea, hot, herbal",0,0,0.0,0.0,2,0.0,0.001,1,0.08,0.0
6765,Tea,"Tea, hot, hibiscus",0,0,0.0,0.0,8,0.0,0.0,4,0.08,0.0
6766,Corn beverage,Corn beverage,0,1,0.0,0.5,3,0.84,0.046,135,0.49,0.19
6767,Tea,"Tea, hot, chamomile",0,1,0.0,0.0,2,0.0,0.001,1,0.08,0.0
6768,Tea,"Tea, hot, chai, with milk",4,28,0.0,0.1,61,1.58,0.203,20,0.02,8.73
6769,Tea,"Tea, iced, instant, black, unsweetened, dry",0,0,0.0,8.5,118,20.21,0.0,72,2.26,5.53
6770,Tea,"Tea, iced, instant, black, pre-sweetened, dry",0,0,0.0,0.7,2,0.12,0.033,5,0.21,95.29
6771,Iced Tea / Lemonade juice drink,Iced Tea / Lemonade juice drink,0,1,6.3,0.3,4,0.2,0.003,12,0.04,7.2
6772,Iced Tea / Lemonade juice drink,"Iced Tea / Lemonade juice drink, light",0,1,7.1,0.3,5,0.22,0.003,13,0.04,3.86
6773,Iced Tea / Lemonade juice drink,"Iced Tea / Lemonade juice drink, diet",0,0,2.3,0.0,6,0.0,0.0,4,0.0,0.0
6774,Tea,"Tea, iced, brewed, black, pre-sweetened with sugar",0,0,0.0,0.0,0,0.0,0.001,3,0.02,7.68
6775,Tea,"Tea, iced, brewed, black, pre-sweetened with low calorie sweetener",0,0,0.0,0.0,0,0.0,0.001,3,0.02,0.33
6776,Tea,"Tea, iced, brewed, black, unsweetened",0,0,0.0,0.0,0,0.0,0.001,3,0.02,0.0
6777,Tea,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with sugar",0,0,0.0,0.0,0,0.0,0.001,3,0.02,7.68
6778,Tea,"Tea, iced, brewed, black, decaffeinated, pre-sweetened with low calorie sweetener",0,0,0.0,0.0,0,0.0,0.001,3,0.02,0.33
6779,Tea,"Tea, iced, brewed, black, decaffeinated, unsweetened",0,0,0.0,0.0,0,0.0,0.001,3,0.02,0.0
6780,Tea,"Tea, iced, brewed, green, pre-sweetened with sugar",0,0,0.0,0.0,0,0.2,0.0,1,0.02,7.68
6781,Tea,"Tea, iced, brewed, green, pre-sweetened with low calorie sweetener",0,0,0.0,0.0,0,0.22,0.0,1,0.02,0.33
6782,Tea,"Tea, iced, brewed, green, unsweetened",0,0,0.0,0.0,0,0.22,0.0,1,0.02,0.0
6783,Tea,"Tea, iced, brewed, green, decaffeinated, pre-sweetened with sugar",0,0,0.0,0.0,0,0.0,0.0,0,0.0,7.68
6784,Tea,"Tea, iced, brewed, green, decaffeinated, pre-sweetened with low calorie sweetener",0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.33
6785,Tea,"Tea, iced, brewed, green, decaffeinated, unsweetened",0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
6786,Tea,"Tea, iced, bottled, black",0,0,0.0,0.0,4,0.0,0.0,3,0.0,9.49
6787,Tea,"Tea, iced, bottled, black, decaffeinated",0,0,0.0,0.0,11,0.0,0.0,8,0.0,7.92
6788,Tea,"Tea, iced, bottled, black, diet",0,0,0.0,0.0,0,0.0,0.0,17,0.0,0.0
6789,Tea,"Tea, iced, bottled, black, decaffeinated, diet",0,0,0.0,0.0,11,0.0,0.0,4,0.0,0.0
6790,Tea,"Tea, iced, bottled, black, unsweetened",0,0,0.0,0.0,0,0.0,0.0,2,0.0,0.0
6791,Tea,"Tea, iced, bottled, black, decaffeinated, unsweetened",0,0,0.0,0.0,0,0.0,0.001,3,0.02,0.0
6792,Tea,"Tea, iced, bottled, green",0,0,0.0,0.0,1,0.0,0.0,21,0.0,5.32
6793,Tea,"Tea, iced, bottled, green, diet",0,0,9.5,0.0,1,0.0,0.0,6,0.0,0.93
6794,Tea,"Tea, iced, bottled, green, unsweetened",0,0,0.0,0.0,1,0.0,0.0,7,0.0,0.0
6795,Soft drink,"Soft drink, NFS",0,0,0.0,0.0,1,0.0,0.0,3,0.02,9.94
6796,Soft drink,"Soft drink, NFS, diet",0,0,0.0,0.0,3,0.11,0.0,8,0.11,0.0
6797,Carbonated water,"Carbonated water, sweetened",0,0,0.0,0.0,1,0.0,0.0,12,0.01,8.8
6798,Carbonated water,"Carbonated water, unsweetened",0,0,0.0,0.0,5,0.0,0.0,21,0.01,0.0
6799,Carbonated water,"Carbonated water, sweetened, with low-calorie or no-calorie sweetener",0,0,0.0,0.0,4,0.1,0.0,6,0.04,0.0
6800,Soft drink,"Soft drink, cola",0,0,0.0,0.0,1,0.0,0.0,3,0.02,9.94
6801,Soft drink,"Soft drink, cola, reduced sugar",0,0,0.0,0.0,2,0.0,0.0,4,0.02,5.16
6802,Soft drink,"Soft drink, cola, diet",0,0,0.0,0.0,3,0.11,0.0,8,0.11,0.0
6803,Soft drink,"Soft drink, cola, decaffeinated",0,0,0.0,0.0,2,0.0,0.0,4,0.02,10.58
6804,Soft drink,"Soft drink, cola, decaffeinated, diet",0,0,0.0,0.0,3,0.12,0.0,4,0.02,0.0
6805,Soft drink,"Soft drink, pepper type",0,0,0.0,0.0,1,0.0,0.0,3,0.02,9.94
6806,Soft drink,"Soft drink, pepper type, diet",0,0,0.0,0.0,3,0.11,0.0,8,0.11,0.0
6807,Soft drink,"Soft drink, pepper type, decaffeinated",0,0,0.0,0.0,2,0.0,0.0,4,0.02,10.58
6808,Soft drink,"Soft drink, pepper type, decaffeinated, diet",0,0,0.0,0.0,3,0.12,0.0,4,0.02,0.0
6809,Soft drink,"Soft drink, cream soda",0,0,0.0,0.0,5,0.0,0.0,12,0.05,13.3
6810,Soft drink,"Soft drink, cream soda, diet",0,0,0.0,0.0,4,0.1,0.0,6,0.04,0.0
6811,Soft drink,"Soft drink, fruit flavored, caffeine free",0,0,0.0,0.0,2,0.05,0.0,9,0.11,8.98
6812,Soft drink,"Soft drink, fruit flavored, diet, caffeine free",0,0,0.0,0.0,4,0.1,0.0,6,0.04,0.0
6813,Soft drink,"Soft drink, fruit flavored, caffeine containing",0,0,0.0,0.0,2,0.0,0.0,18,0.11,12.9
6814,Soft drink,"Soft drink, fruit flavored, caffeine containing, diet",0,0,0.0,0.0,4,0.1,0.0,6,0.04,0.0
6815,Soft drink,"Soft drink, ginger ale",0,0,0.0,0.0,3,0.0,0.0,7,0.18,8.9
6816,Soft drink,"Soft drink, ginger ale, diet",0,0,0.0,0.0,4,0.1,0.0,6,0.04,0.0
6817,Soft drink,"Soft drink, root beer",0,0,0.0,0.0,5,0.0,0.0,13,0.05,10.6
6818,Soft drink,"Soft drink, root beer, diet",0,0,0.0,0.0,4,0.1,0.0,6,0.04,0.0
6819,Soft drink,"Soft drink, chocolate flavored",0,0,0.0,0.0,4,0.0,0.0,4,0.1,10.7
6820,Soft drink,"Soft drink, chocolate flavored, diet",0,0,0.0,0.0,3,0.11,0.0,8,0.11,0.0
6821,Soft drink,"Soft drink, cola, fruit or vanilla flavored",0,0,0.0,0.0,1,0.0,0.0,3,0.02,9.94
6822,Soft drink,"Soft drink, cola, chocolate flavored",0,0,0.0,0.0,1,0.0,0.0,3,0.02,9.94
6823,Soft drink,"Soft drink, cola, fruit or vanilla flavored, diet",0,0,0.0,0.0,3,0.11,0.0,8,0.11,0.0
6824,Soft drink,"Soft drink, cola, chocolate flavored, diet",0,0,0.0,0.0,3,0.11,0.0,8,0.11,0.0
6825,Fruit juice drink,"Fruit juice drink, citrus, carbonated",0,4,25.7,0.2,11,0.46,0.044,7,0.07,6.1
6826,Fruit juice drink,"Fruit juice drink, noncitrus, carbonated",0,0,11.9,0.1,8,0.23,0.006,11,0.15,8.1
6827,Fruit juice drink,Fruit juice drink,0,0,0.0,0.0,0,0.0,0.0,13,0.0,2.5
6828,Tamarind drink,Tamarind drink,0,0,0.8,1.2,19,0.64,0.041,9,0.65,22.28
6829,Fruit punch,"Fruit punch, made with fruit juice and soda",0,0,5.0,0.1,8,0.18,0.007,4,0.24,9.44
6830,Fruit punch,"Fruit punch, made with soda, fruit juice, and sherbet or ice cream",0,3,11.1,0.4,17,0.31,0.105,21,0.18,12.77
6831,Lemonade,"Lemonade, fruit juice drink",0,0,3.1,0.0,2,0.0,0.0,6,0.0,11.67
6832,Lemonade,"Lemonade, fruit flavored drink",0,0,2.7,0.0,4,0.0,0.009,12,0.01,6.5
6833,Lemonade,"Lemonade, frozen concentrate, not reconstituted",0,0,13.1,0.3,7,0.22,0.008,7,0.09,44.46
6834,Fruit flavored drink,Fruit flavored drink,0,0,0.0,0.0,3,0.0,0.0,36,0.0,15.85
6835,Fruit juice beverage,"Fruit juice beverage, 40-50% juice, citrus",0,2,27.0,0.1,9,0.34,0.002,4,1.12,8.12
6836,Frozen daiquiri mix,"Frozen daiquiri mix, frozen concentrate, not reconstituted",0,1,4.2,0.0,2,0.08,0.001,0,0.04,24.53
6837,Frozen daiquiri mix,"Frozen daiquiri mix, from frozen concentrate, reconstituted",0,0,1.0,0.0,3,0.02,0.0,3,0.01,5.61
6838,Pina Colada,"Pina Colada, nonalcoholic",0,0,7.6,0.2,11,0.47,0.122,8,0.26,23.17
6839,Margarita mix,"Margarita mix, nonalcoholic",0,0,2.7,0.0,2,0.1,0.002,102,0.11,21.4
6840,Slush frozen drink,Slush frozen drink,0,0,0.0,0.0,4,0.0,0.0,10,0.0,7.68
6841,Slush frozen drink,"Slush frozen drink, no sugar added",0,0,0.0,0.0,3,0.0,0.0,5,0.0,3.11
6842,Fruit flavored drink,"Fruit flavored drink, with high vitamin C",0,0,25.0,0.0,3,0.0,0.0,36,0.0,5.0
6843,Cranberry juice drink,"Cranberry juice drink, with high vitamin C",0,0,42.3,0.0,3,0.0,0.019,2,0.1,11.87
6844,Fruit juice drink,"Fruit juice drink, with high vitamin C",0,5,25.0,0.1,3,0.13,0.002,8,0.25,10.69
6845,Vegetable and fruit juice drink,"Vegetable and fruit juice drink, with high vitamin C",0,104,32.5,0.0,3,0.04,0.0,21,0.04,2.1
6846,Fruit juice drink (Sunny D),Fruit juice drink (Sunny D),0,5,25.4,0.1,3,0.13,0.0,61,0.25,12.11
6847,Fruit flavored drink,"Fruit flavored drink, powdered, reconstituted",0,0,2.7,0.0,4,0.0,0.009,12,0.01,6.5
6848,Fruit flavored drink,"Fruit flavored drink, with high vitamin C, powdered, reconstituted",0,63,24.4,0.0,43,0.0,0.0,5,0.0,9.75
6849,Fruit juice drink,"Fruit juice drink, with high vitamin C, light",0,0,32.0,0.1,10,0.1,0.0,5,0.06,4.6
6850,Fruit juice drink,"Fruit juice drink, light",0,0,0.0,0.0,5,0.0,0.012,2,0.04,9.0
6851,Fruit juice drink,"Fruit juice drink, diet",0,0,3.0,0.0,9,0.0,0.0,5,0.0,0.0
6852,Cranberry juice drink,"Cranberry juice drink, with high vitamin C, light",0,0,32.0,0.1,10,0.1,0.0,5,0.06,4.6
6853,Grape juice drink,"Grape juice drink, light",0,0,8.8,0.1,6,0.13,0.001,4,0.09,4.97
6854,Orange juice beverage,"Orange juice beverage, 40-50% juice, light",0,10,30.0,0.0,0,0.21,0.0,4,0.0,4.17
6855,Apple juice beverage,"Apple juice beverage, 40-50% juice, light",0,0,24.0,0.0,3,0.0,0.0,13,0.2,4.8
6856,Lemonade,"Lemonade, fruit juice drink, light",0,0,25.0,0.0,2,0.0,0.0,5,0.0,5.0
6857,Pomegranate juice beverage,"Pomegranate juice beverage, 40-50% juice, light",0,0,0.1,0.1,11,0.15,0.059,9,0.1,12.65
6858,Vegetable and fruit juice drink,"Vegetable and fruit juice drink, with high vitamin C, diet",0,105,25.1,0.0,8,0.0,0.0,14,0.3,0.63
6859,Vegetable and fruit juice drink,"Vegetable and fruit juice drink, with high vitamin C, light",0,105,25.1,0.0,8,0.0,0.0,14,0.3,0.63
6860,Fruit flavored drink,"Fruit flavored drink, with high vitamin C, diet",0,0,5.6,0.0,13,0.0,0.0,8,0.0,0.0
6861,Fruit flavored drink,"Fruit flavored drink, diet",0,0,9.3,0.0,20,0.01,0.0,11,0.0,0.0
6862,Fruit flavored drink,"Fruit flavored drink, with high vitamin C, powdered, reconstituted, diet",0,0,5.6,0.0,13,0.0,0.0,8,0.0,0.0
6863,Fruit flavored drink,"Fruit flavored drink, powdered, reconstituted, diet",0,0,4.7,0.0,12,0.0,0.0,7,0.0,0.0
6864,Fruit juice drink,"Fruit juice drink, reduced sugar (Sunny D)",0,63,25.1,0.0,11,0.0,0.0,4,0.0,0.0
6865,Fruit juice drink (Capri Sun),Fruit juice drink (Capri Sun),0,0,0.0,0.0,5,0.0,0.012,2,0.04,9.0
6866,Fruit juice drink,"Fruit juice drink, with high vitamin C, plus added calcium",0,0,30.0,0.0,0,0.0,0.0,8,0.0,12.5
6867,Fruit juice drink,"Fruit juice drink, added calcium (Sunny D)",0,21,24.0,0.1,100,0.0,0.0,54,0.05,8.02
6868,Horchata beverage,"Horchata beverage, made with water",0,0,0.0,0.5,13,1.09,0.032,4,0.7,8.07
6869,Horchata beverage,"Horchata beverage, made with milk",2,5,0.0,0.4,30,1.42,0.137,9,0.57,9.56
6870,Oatmeal beverage with water,Oatmeal beverage with water,0,0,0.0,0.2,4,0.25,0.038,4,0.08,9.36
6871,Oatmeal beverage with milk,Oatmeal beverage with milk,5,14,0.0,0.2,56,1.74,0.347,18,0.1,13.97
6872,Sugar cane beverage,Sugar cane beverage,0,0,0.0,0.0,7,0.0,0.0,43,0.1,20.17
6873,Cornmeal beverage,Cornmeal beverage,5,14,0.0,0.2,59,1.7,0.33,18,0.17,13.87
6874,Cornmeal beverage with chocolate milk,Cornmeal beverage with chocolate milk,5,14,0.0,0.4,63,1.94,0.602,19,0.29,17.95
6875,Wine,"Wine, nonalcoholic",0,0,0.0,0.0,9,0.5,0.0,7,0.4,1.1
6876,Wine,"Wine, light, nonalcoholic",0,0,0.0,0.0,9,0.5,0.0,7,0.4,1.1
6877,Nonalcoholic malt beverage,Nonalcoholic malt beverage,0,0,0.5,0.0,7,0.21,0.015,13,0.06,8.05
6878,Shirley Temple,Shirley Temple,0,0,0.0,0.1,4,0.0,0.001,9,0.17,12.55
6879,Fruit flavored drink,"Fruit flavored drink, with high vitamin C, powdered, not reconstituted",0,599,230.8,0.4,385,0.0,0.0,17,0.02,92.31
6880,Fruit flavored drink,"Fruit flavored drink, powdered, not reconstituted",0,0,40.6,0.0,11,0.0,0.129,130,0.17,97.15
6881,Fruit flavored drink,"Fruit flavored drink, powdered, not reconstituted, diet",0,0,560.0,0.1,1047,0.45,0.0,404,0.08,0.0
6882,Sports drink,"Sports drink, dry concentrate, not reconstituted",0,0,40.6,0.0,11,0.0,0.129,130,0.17,97.15
6883,Beer,Beer,0,0,0.0,0.0,4,0.46,0.0,4,0.02,0.0
6884,Beer,"Beer, light",0,0,0.0,0.0,4,0.24,0.0,4,0.03,0.09
6885,Beer,"Beer, low carb",0,0,0.0,0.0,4,0.17,0.0,3,0.0,0.0
6886,Beer,"Beer, light, higher alcohol",0,0,0.0,0.0,4,0.25,0.0,4,0.03,0.09
6887,Beer,"Beer, higher alcohol",0,0,0.0,0.0,8,0.9,0.0,4,0.03,0.0
6888,Alcoholic malt beverage,"Alcoholic malt beverage, sweetened",0,0,2.8,0.0,4,0.0,0.0,5,0.03,9.77
6889,Alcoholic malt beverage,"Alcoholic malt beverage, higher alcohol, sweetened",0,0,2.5,0.0,4,0.0,0.0,5,0.03,8.6
6890,Alcoholic malt beverage,Alcoholic malt beverage,0,0,0.0,0.0,8,0.9,0.0,4,0.03,0.0
6891,Hard cider,Hard cider,0,1,2.3,0.0,4,0.0,0.0,4,0.06,5.92
6892,Cordial or liqueur,Cordial or liqueur,0,0,0.0,0.0,0,0.0,0.015,5,0.07,41.6
6893,Cordial or liqueur,"Cordial or liqueur, coffee flavored",0,0,0.0,0.0,1,0.1,0.022,8,0.06,38.3
6894,Cocktail,"Cocktail, NFS",0,0,0.0,0.0,1,0.0,0.0,3,0.02,7.48
6895,Alexander,Alexander,11,31,0.3,0.0,35,1.05,1.082,23,0.05,15.7
6896,Bacardi cocktail,Bacardi cocktail,0,0,2.0,0.0,2,0.08,0.002,77,0.09,16.11
6897,Bloody Mary,Bloody Mary,0,17,53.0,0.4,10,0.66,0.007,212,0.41,2.27
6898,Canadian Club and soda,Canadian Club and soda,0,0,0.0,0.0,4,0.0,0.0,16,0.02,0.0
6899,Cape Cod,Cape Cod,0,0,31.8,0.0,2,0.0,0.014,2,0.08,8.94
6900,Daiquiri,Daiquiri,0,0,2.5,0.1,3,0.09,0.004,64,0.11,14.93
6901,Gelatin shot,"Gelatin shot, alcoholic",0,0,0.0,0.0,2,0.24,0.0,17,0.02,2.66
6902,Gimlet,Gimlet,0,0,7.0,0.1,3,0.1,0.002,1,0.05,3.52
6903,Gin and Tonic,Gin and Tonic,0,0,0.0,0.0,1,0.0,0.0,9,0.02,6.57
6904,Grasshopper,Grasshopper,11,30,0.3,0.0,33,0.99,1.025,23,0.06,29.01
6905,Greyhound,Greyhound,1,2,29.7,0.2,12,0.41,0.07,1,0.06,5.81
6906,High ball,High ball,0,0,0.0,0.0,4,0.0,0.0,16,0.02,0.0
6907,Jagerbomb,Jagerbomb,0,0,0.0,0.0,4,0.34,0.004,30,0.06,18.07
6908,Kamikaze,Kamikaze,0,0,1.6,0.1,3,0.06,0.008,5,0.09,6.96
6909,Manhattan,Manhattan,0,0,0.0,0.0,1,0.03,0.0,2,0.07,1.03
6910,Margarita,Margarita,0,0,2.0,0.0,2,0.08,0.002,204,0.09,16.06
6911,Martini,Martini,0,0,0.0,0.0,1,0.07,0.0,2,0.09,0.15
6912,Martini,"Martini, flavored",0,0,8.0,0.1,3,0.09,0.003,1,0.05,5.15
6913,Mimosa,Mimosa,0,1,17.3,0.2,33,0.38,0.011,3,0.2,4.74
6914,Mint julep,Mint julep,0,0,0.0,0.0,0,0.0,0.0,4,0.03,5.75
6915,Mojito,Mojito,0,7,2.4,0.2,7,0.09,0.007,15,0.11,1.82
6916,Old fashioned,Old fashioned,0,2,8.6,0.5,10,0.16,0.006,4,0.06,5.57
6917,Orange Blossom,Orange Blossom,0,1,24.8,0.2,42,0.5,0.016,2,0.11,7.94
6918,Rob Roy,Rob Roy,0,0,0.0,0.0,2,0.05,0.0,3,0.09,2.05
6919,Rusty Nail,Rusty Nail,0,0,0.0,0.0,0,0.0,0.004,2,0.05,10.95
6920,Salty Dog,Salty Dog,1,1,29.5,0.2,12,0.41,0.07,256,0.06,5.77
6921,Screwdriver,Screwdriver,0,2,25.3,0.2,42,0.51,0.017,2,0.11,6.26
6922,Seabreeze,Seabreeze,0,1,30.8,0.1,7,0.21,0.042,1,0.07,7.37
6923,Seven and Seven,Seven and Seven,0,0,0.0,0.0,2,0.04,0.0,7,0.09,6.76
6924,Tom Collins,Tom Collins,0,0,2.0,0.0,2,0.08,0.002,77,0.09,16.11
6925,Whiskey sour,Whiskey sour,0,0,2.0,0.0,2,0.08,0.002,77,0.09,16.11
6926,Whiskey and soda,Whiskey and soda,0,0,0.0,0.0,4,0.0,0.0,16,0.02,0.0
6927,Whiskey and water,Whiskey and water,0,0,0.0,0.0,2,0.0,0.0,3,0.01,0.0
6928,Whiskey and cola,Whiskey and cola,0,0,0.0,0.0,1,0.0,0.0,3,0.02,7.48
6929,Whiskey and diet cola,Whiskey and diet cola,0,0,0.0,0.0,2,0.08,0.0,6,0.09,0.0
6930,Whiskey and ginger ale,Whiskey and ginger ale,0,0,0.0,0.0,2,0.0,0.0,6,0.14,6.7
6931,Rum and cola,Rum and cola,0,0,0.0,0.0,1,0.0,0.0,3,0.02,7.48
6932,Rum and diet cola,Rum and diet cola,0,0,0.0,0.0,2,0.08,0.0,6,0.09,0.0
6933,Pina Colada,Pina Colada,0,0,5.9,0.1,8,0.36,0.094,6,0.21,17.58
6934,Brandy and cola,Brandy and cola,0,0,0.0,0.0,1,0.0,0.0,3,0.02,7.48
6935,Vodka and soda,Vodka and soda,0,0,0.0,0.0,4,0.0,0.0,16,0.02,0.0
6936,Vodka and lemonade,Vodka and lemonade,0,0,2.3,0.0,1,0.0,0.0,5,0.01,8.71
6937,Vodka and cola,Vodka and cola,0,0,0.0,0.0,1,0.0,0.0,3,0.02,7.48
6938,Vodka and diet cola,Vodka and diet cola,0,0,0.0,0.0,2,0.08,0.0,6,0.09,0.0
6939,Vodka and energy drink,Vodka and energy drink,0,0,0.0,0.0,5,0.35,0.0,30,0.06,7.69
6940,Vodka and water,Vodka and water,0,0,0.0,0.0,2,0.0,0.0,3,0.01,0.0
6941,Vodka and tonic,Vodka and tonic,0,0,0.0,0.0,1,0.0,0.0,9,0.02,6.57
6942,Sloe gin fizz,Sloe gin fizz,0,0,1.0,0.0,4,0.03,0.0,16,0.02,1.95
6943,Black Russian,Black Russian,0,0,0.0,0.0,0,0.04,0.01,4,0.05,17.36
6944,White Russian,White Russian,24,66,0.6,0.0,73,2.15,2.27,43,0.05,9.56
6945,Fruit punch,"Fruit punch, alcoholic",0,0,3.8,0.1,6,0.14,0.005,4,0.19,7.11
6946,Champagne punch,Champagne punch,0,0,4.0,0.1,8,0.16,0.006,4,0.25,10.23
6947,Singapore Sling,Singapore Sling,0,1,3.8,0.2,5,0.12,0.003,15,0.04,6.7
6948,Stinger,Stinger,0,0,0.0,0.0,0,0.0,0.004,2,0.05,11.89
6949,Mai Tai,Mai Tai,0,0,5.1,0.1,7,0.18,0.008,5,0.18,13.5
6950,Tequila Sunrise,Tequila Sunrise,0,1,22.5,0.2,38,0.46,0.015,4,0.1,9.61
6951,Gin Rickey,Gin Rickey,0,0,0.4,0.0,4,0.02,0.002,16,0.03,0.1
